 rho = L(surface reflected)/L(sky) (non-dimen) as in
 Mobley, 1999, Appl Opt 38, page 7445, Eq. 4
   [(Theta,Phi) are the directions of photon travel.
   Theta is measured from 0 at the zenith.
   Solar photons travel in the Phi = 180 direction (the sun is located at Phi = 0).
   (Thus Phi = 45 represents the 135 degree viewing angle for minimizing sun glitter.)]
   These values are for 550 nm (see RhoNotes.pdf for discussion)
wind,sza,vza,azi,rho
4.0,40.0,30.0,60.0,0.0274
4.0,40.0,30.0,45.0,0.0483
4.0,40.0,30.0,30.0,0.1055
4.0,40.0,30.0,15.0,0.1603
4.0,40.0,30.0,0.0,0.1626
4.0,40.0,40.0,180.0,0.0276
4.0,40.0,40.0,165.0,0.0280
4.0,40.0,40.0,150.0,0.0275
4.0,40.0,40.0,135.0,0.0277
4.0,40.0,40.0,120.0,0.0273
4.0,40.0,40.0,105.0,0.0272
4.0,40.0,40.0,90.0,0.0275
4.0,40.0,40.0,75.0,0.0279
4.0,40.0,40.0,60.0,0.0297
4.0,40.0,40.0,45.0,0.0421
4.0,40.0,40.0,30.0,0.0991
4.0,40.0,40.0,15.0,0.1641
4.0,40.0,40.0,0.0,0.0034
4.0,40.0,50.0,180.0,0.0409
4.0,40.0,50.0,165.0,0.0414
4.0,40.0,50.0,150.0,0.0409
4.0,40.0,50.0,135.0,0.0401
4.0,40.0,50.0,120.0,0.0395
4.0,40.0,50.0,105.0,0.0391
4.0,40.0,50.0,90.0,0.0392
4.0,40.0,50.0,75.0,0.0389
4.0,40.0,50.0,60.0,0.0392
4.0,40.0,50.0,45.0,0.0422
4.0,40.0,50.0,30.0,0.0815
4.0,40.0,50.0,15.0,0.1978
4.0,40.0,50.0,0.0,0.2483
4.0,40.0,60.0,180.0,0.0804
4.0,40.0,60.0,165.0,0.0806
4.0,40.0,60.0,150.0,0.0803
4.0,40.0,60.0,135.0,0.0785
4.0,40.0,60.0,120.0,0.0763
4.0,40.0,60.0,105.0,0.0747
4.0,40.0,60.0,90.0,0.0739
4.0,40.0,60.0,75.0,0.0723
4.0,40.0,60.0,60.0,0.0718
4.0,40.0,60.0,45.0,0.0723
4.0,40.0,60.0,30.0,0.0862
4.0,40.0,60.0,15.0,0.1855
4.0,40.0,60.0,0.0,0.3081
4.0,40.0,70.0,180.0,0.1690
4.0,40.0,70.0,165.0,0.1683
4.0,40.0,70.0,150.0,0.1664
4.0,40.0,70.0,135.0,0.1670
4.0,40.0,70.0,120.0,0.1644
4.0,40.0,70.0,105.0,0.1619
4.0,40.0,70.0,90.0,0.1618
4.0,40.0,70.0,75.0,0.1578
4.0,40.0,70.0,60.0,0.1567
4.0,40.0,70.0,45.0,0.1573
4.0,40.0,70.0,30.0,0.1576
4.0,40.0,70.0,15.0,0.2076
4.0,40.0,70.0,0.0,0.2794
4.0,40.0,80.0,180.0,0.2637
4.0,40.0,80.0,165.0,0.2657
4.0,40.0,80.0,150.0,0.2721
4.0,40.0,80.0,135.0,0.2705
4.0,40.0,80.0,120.0,0.2699
4.0,40.0,80.0,105.0,0.2830
4.0,40.0,80.0,90.0,0.2836
4.0,40.0,80.0,75.0,0.2900
4.0,40.0,80.0,60.0,0.2839
4.0,40.0,80.0,45.0,0.2950
4.0,40.0,80.0,30.0,0.3117
4.0,40.0,80.0,15.0,0.3312
4.0,40.0,80.0,0.0,0.3532
4.0,40.0,87.5,180.0,0.3008
4.0,40.0,87.5,165.0,0.3049
4.0,40.0,87.5,150.0,0.3340
4.0,40.0,87.5,135.0,0.3302
4.0,40.0,87.5,120.0,0.3307
4.0,40.0,87.5,105.0,0.3413
4.0,40.0,87.5,90.0,0.3598
4.0,40.0,87.5,75.0,0.3697
4.0,40.0,87.5,60.0,0.3885
4.0,40.0,87.5,45.0,0.4189
4.0,40.0,87.5,30.0,0.4626
4.0,40.0,87.5,15.0,0.4695
4.0,40.0,87.5,0.0,0.4792
4.0,50.0,0.0,0.0,0.0236
4.0,50.0,10.0,180.0,0.0226
4.0,50.0,10.0,165.0,0.0226
4.0,50.0,10.0,150.0,0.0226
4.0,50.0,10.0,135.0,0.0229
4.0,50.0,10.0,120.0,0.0228
4.0,50.0,10.0,105.0,0.0228
4.0,50.0,10.0,90.0,0.0232
4.0,50.0,10.0,75.0,0.0253
4.0,50.0,10.0,60.0,0.0242
4.0,50.0,10.0,45.0,0.0264
4.0,50.0,10.0,30.0,0.0250
4.0,50.0,10.0,15.0,0.0286
4.0,50.0,10.0,0.0,0.0279
4.0,50.0,20.0,180.0,0.0225
4.0,50.0,20.0,165.0,0.0224
4.0,50.0,20.0,150.0,0.0221
4.0,50.0,20.0,135.0,0.0222
4.0,50.0,20.0,120.0,0.0224
4.0,50.0,20.0,105.0,0.0228
4.0,50.0,20.0,90.0,0.0233
4.0,50.0,20.0,75.0,0.0237
4.0,50.0,20.0,60.0,0.0245
4.0,50.0,20.0,45.0,0.0269
4.0,50.0,20.0,30.0,0.0386
4.0,50.0,20.0,15.0,0.0527
4.0,50.0,20.0,0.0,0.0635
4.0,50.0,30.0,180.0,0.0233
4.0,50.0,30.0,165.0,0.0235
4.0,50.0,30.0,150.0,0.0234
4.0,50.0,30.0,135.0,0.0235
4.0,50.0,30.0,120.0,0.0233
4.0,50.0,30.0,105.0,0.0235
4.0,50.0,30.0,90.0,0.0236
4.0,50.0,30.0,75.0,0.0243
4.0,50.0,30.0,60.0,0.0256
4.0,50.0,30.0,45.0,0.0291
4.0,50.0,30.0,30.0,0.0539
4.0,50.0,30.0,15.0,0.1058
4.0,50.0,30.0,0.0,0.1361
4.0,50.0,40.0,180.0,0.0276
4.0,50.0,40.0,165.0,0.0281
4.0,50.0,40.0,150.0,0.0275
4.0,50.0,40.0,135.0,0.0278
4.0,50.0,40.0,120.0,0.0273
4.0,50.0,40.0,105.0,0.0272
4.0,50.0,40.0,90.0,0.0272
4.0,50.0,40.0,75.0,0.0277
4.0,50.0,40.0,60.0,0.0285
4.0,50.0,40.0,45.0,0.0302
4.0,50.0,40.0,30.0,0.0641
4.0,50.0,40.0,15.0,0.1571
4.0,50.0,40.0,0.0,0.1884
4.0,50.0,50.0,180.0,0.0411
4.0,50.0,50.0,165.0,0.0416
4.0,50.0,50.0,150.0,0.0412
4.0,50.0,50.0,135.0,0.0404
4.0,50.0,50.0,120.0,0.0399
4.0,50.0,50.0,105.0,0.0394
4.0,50.0,50.0,90.0,0.0396
4.0,50.0,50.0,75.0,0.0390
4.0,50.0,50.0,60.0,0.0396
4.0,50.0,50.0,45.0,0.0403
4.0,50.0,50.0,30.0,0.0661
4.0,50.0,50.0,15.0,0.1790
4.0,50.0,50.0,0.0,0.0062
4.0,50.0,60.0,180.0,0.0801
4.0,50.0,60.0,165.0,0.0804
4.0,50.0,60.0,150.0,0.0803
4.0,50.0,60.0,135.0,0.0788
4.0,50.0,60.0,120.0,0.0768
4.0,50.0,60.0,105.0,0.0754
4.0,50.0,60.0,90.0,0.0748
4.0,50.0,60.0,75.0,0.0731
4.0,50.0,60.0,60.0,0.0726
4.0,50.0,60.0,45.0,0.0723
4.0,50.0,60.0,30.0,0.0792
4.0,50.0,60.0,15.0,0.2213
4.0,50.0,60.0,0.0,0.3727
4.0,50.0,70.0,180.0,0.1674
4.0,50.0,70.0,165.0,0.1669
4.0,50.0,70.0,150.0,0.1653
4.0,50.0,70.0,135.0,0.1663
4.0,50.0,70.0,120.0,0.1642
4.0,50.0,70.0,105.0,0.1622
4.0,50.0,70.0,90.0,0.1624
4.0,50.0,70.0,75.0,0.1586
4.0,50.0,70.0,60.0,0.1575
4.0,50.0,70.0,45.0,0.1576
4.0,50.0,70.0,30.0,0.1560
4.0,50.0,70.0,15.0,0.2938
4.0,50.0,70.0,0.0,0.5607
4.0,50.0,80.0,180.0,0.2629
4.0,50.0,80.0,165.0,0.2649
4.0,50.0,80.0,150.0,0.2711
4.0,50.0,80.0,135.0,0.2693
4.0,50.0,80.0,120.0,0.2684
4.0,50.0,80.0,105.0,0.2812
4.0,50.0,80.0,90.0,0.2815
4.0,50.0,80.0,75.0,0.2874
4.0,50.0,80.0,60.0,0.2815
4.0,50.0,80.0,45.0,0.2945
4.0,50.0,80.0,30.0,0.3173
4.0,50.0,80.0,15.0,0.3898
4.0,50.0,80.0,0.0,0.6182
4.0,50.0,87.5,180.0,0.3041
4.0,50.0,87.5,165.0,0.3080
4.0,50.0,87.5,150.0,0.3368
4.0,50.0,87.5,135.0,0.3317
4.0,50.0,87.5,120.0,0.3305
4.0,50.0,87.5,105.0,0.3390
4.0,50.0,87.5,90.0,0.3555
4.0,50.0,87.5,75.0,0.3634
4.0,50.0,87.5,60.0,0.3818
4.0,50.0,87.5,45.0,0.4180
4.0,50.0,87.5,30.0,0.4844
4.0,50.0,87.5,15.0,0.5387
4.0,50.0,87.5,0.0,0.6809
4.0,60.0,0.0,0.0,0.0226
4.0,60.0,10.0,180.0,0.0220
4.0,60.0,10.0,165.0,0.0221
4.0,60.0,10.0,150.0,0.0222
4.0,60.0,10.0,135.0,0.0223
4.0,60.0,10.0,120.0,0.0223
4.0,60.0,10.0,105.0,0.0221
4.0,60.0,10.0,90.0,0.0224
4.0,60.0,10.0,75.0,0.0224
4.0,60.0,10.0,60.0,0.0232
4.0,60.0,10.0,45.0,0.0235
4.0,60.0,10.0,30.0,0.0237
4.0,60.0,10.0,15.0,0.0250
4.0,60.0,10.0,0.0,0.0236
4.0,60.0,20.0,180.0,0.0223
4.0,60.0,20.0,165.0,0.0222
4.0,60.0,20.0,150.0,0.0219
4.0,60.0,20.0,135.0,0.0220
4.0,60.0,20.0,120.0,0.0221
4.0,60.0,20.0,105.0,0.0224
4.0,60.0,20.0,90.0,0.0227
4.0,60.0,20.0,75.0,0.0230
4.0,60.0,20.0,60.0,0.0235
4.0,60.0,20.0,45.0,0.0241
4.0,60.0,20.0,30.0,0.0254
4.0,60.0,20.0,15.0,0.0290
4.0,60.0,20.0,0.0,0.0305
4.0,60.0,30.0,180.0,0.0232
4.0,60.0,30.0,165.0,0.0234
4.0,60.0,30.0,150.0,0.0233
4.0,60.0,30.0,135.0,0.0234
4.0,60.0,30.0,120.0,0.0232
4.0,60.0,30.0,105.0,0.0233
4.0,60.0,30.0,90.0,0.0233
4.0,60.0,30.0,75.0,0.0239
4.0,60.0,30.0,60.0,0.0248
4.0,60.0,30.0,45.0,0.0265
4.0,60.0,30.0,30.0,0.0311
4.0,60.0,30.0,15.0,0.0519
4.0,60.0,30.0,0.0,0.0691
4.0,60.0,40.0,180.0,0.0275
4.0,60.0,40.0,165.0,0.0279
4.0,60.0,40.0,150.0,0.0274
4.0,60.0,40.0,135.0,0.0277
4.0,60.0,40.0,120.0,0.0273
4.0,60.0,40.0,105.0,0.0272
4.0,60.0,40.0,90.0,0.0272
4.0,60.0,40.0,75.0,0.0275
4.0,60.0,40.0,60.0,0.0284
4.0,60.0,40.0,45.0,0.0302
4.0,60.0,40.0,30.0,0.0406
4.0,60.0,40.0,15.0,0.1001
4.0,60.0,40.0,0.0,0.1519
4.0,60.0,50.0,180.0,0.0407
4.0,60.0,50.0,165.0,0.0413
4.0,60.0,50.0,150.0,0.0409
4.0,60.0,50.0,135.0,0.0402
4.0,60.0,50.0,120.0,0.0399
4.0,60.0,50.0,105.0,0.0396
4.0,60.0,50.0,90.0,0.0397
4.0,60.0,50.0,75.0,0.0393
4.0,60.0,50.0,60.0,0.0400
4.0,60.0,50.0,45.0,0.0410
4.0,60.0,50.0,30.0,0.0509
4.0,60.0,50.0,15.0,0.1628
4.0,60.0,50.0,0.0,0.2501
4.0,60.0,60.0,180.0,0.0789
4.0,60.0,60.0,165.0,0.0792
4.0,60.0,60.0,150.0,0.0794
4.0,60.0,60.0,135.0,0.0782
4.0,60.0,60.0,120.0,0.0767
4.0,60.0,60.0,105.0,0.0755
4.0,60.0,60.0,90.0,0.0756
4.0,60.0,60.0,75.0,0.0739
4.0,60.0,60.0,60.0,0.0742
4.0,60.0,60.0,45.0,0.0745
4.0,60.0,60.0,30.0,0.0768
4.0,60.0,60.0,15.0,0.2094
4.0,60.0,60.0,0.0,0.0142
4.0,60.0,70.0,180.0,0.1652
4.0,60.0,70.0,165.0,0.1648
4.0,60.0,70.0,150.0,0.1633
4.0,60.0,70.0,135.0,0.1648
4.0,60.0,70.0,120.0,0.1632
4.0,60.0,70.0,105.0,0.1619
4.0,60.0,70.0,90.0,0.1628
4.0,60.0,70.0,75.0,0.1596
4.0,60.0,70.0,60.0,0.1589
4.0,60.0,70.0,45.0,0.1590
4.0,60.0,70.0,30.0,0.1544
4.0,60.0,70.0,15.0,0.3178
4.0,60.0,70.0,0.0,0.6639
4.0,60.0,80.0,180.0,0.2636
4.0,60.0,80.0,165.0,0.2654
4.0,60.0,80.0,150.0,0.2715
4.0,60.0,80.0,135.0,0.2693
4.0,60.0,80.0,120.0,0.2679
4.0,60.0,80.0,105.0,0.2801
4.0,60.0,80.0,90.0,0.2797
4.0,60.0,80.0,75.0,0.2848
4.0,60.0,80.0,60.0,0.2785
4.0,60.0,80.0,45.0,0.2912
4.0,60.0,80.0,30.0,0.3134
4.0,60.0,80.0,15.0,0.5150
4.0,60.0,80.0,0.0,1.2860
4.0,60.0,87.5,180.0,0.3106
4.0,60.0,87.5,165.0,0.3145
4.0,60.0,87.5,150.0,0.3430
4.0,60.0,87.5,135.0,0.3367
4.0,60.0,87.5,120.0,0.3334
4.0,60.0,87.5,105.0,0.3389
4.0,60.0,87.5,90.0,0.3521
4.0,60.0,87.5,75.0,0.3564
4.0,60.0,87.5,60.0,0.3723
4.0,60.0,87.5,45.0,0.4101
4.0,60.0,87.5,30.0,0.4916
4.0,60.0,87.5,15.0,0.7140
4.0,60.0,87.5,0.0,1.6658
4.0,70.0,0.0,0.0,0.0220
4.0,70.0,10.0,180.0,0.0217
4.0,70.0,10.0,165.0,0.0218
4.0,70.0,10.0,150.0,0.0218
4.0,70.0,10.0,135.0,0.0219
4.0,70.0,10.0,120.0,0.0219
4.0,70.0,10.0,105.0,0.0217
4.0,70.0,10.0,90.0,0.0219
4.0,70.0,10.0,75.0,0.0218
4.0,70.0,10.0,60.0,0.0224
4.0,70.0,10.0,45.0,0.0225
4.0,70.0,10.0,30.0,0.0227
4.0,70.0,10.0,15.0,0.0229
4.0,70.0,10.0,0.0,0.0225
4.0,70.0,20.0,180.0,0.0221
4.0,70.0,20.0,165.0,0.0220
4.0,70.0,20.0,150.0,0.0216
4.0,70.0,20.0,135.0,0.0218
4.0,70.0,20.0,120.0,0.0219
4.0,70.0,20.0,105.0,0.0221
4.0,70.0,20.0,90.0,0.0223
4.0,70.0,20.0,75.0,0.0225
4.0,70.0,20.0,60.0,0.0227
4.0,70.0,20.0,45.0,0.0231
4.0,70.0,20.0,30.0,0.0237
4.0,70.0,20.0,15.0,0.0253
4.0,70.0,20.0,0.0,0.0253
4.0,70.0,30.0,180.0,0.0230
4.0,70.0,30.0,165.0,0.0232
4.0,70.0,30.0,150.0,0.0231
4.0,70.0,30.0,135.0,0.0232
4.0,70.0,30.0,120.0,0.0230
4.0,70.0,30.0,105.0,0.0232
4.0,70.0,30.0,90.0,0.0230
4.0,70.0,30.0,75.0,0.0235
4.0,70.0,30.0,60.0,0.0239
4.0,70.0,30.0,45.0,0.0252
4.0,70.0,30.0,30.0,0.0268
4.0,70.0,30.0,15.0,0.0323
4.0,70.0,30.0,0.0,0.0324
4.0,70.0,40.0,180.0,0.0272
4.0,70.0,40.0,165.0,0.0276
4.0,70.0,40.0,150.0,0.0271
4.0,70.0,40.0,135.0,0.0275
4.0,70.0,40.0,120.0,0.0271
4.0,70.0,40.0,105.0,0.0271
4.0,70.0,40.0,90.0,0.0271
4.0,70.0,40.0,75.0,0.0274
4.0,70.0,40.0,60.0,0.0281
4.0,70.0,40.0,45.0,0.0301
4.0,70.0,40.0,30.0,0.0331
4.0,70.0,40.0,15.0,0.0544
4.0,70.0,40.0,0.0,0.0796
4.0,70.0,50.0,180.0,0.0401
4.0,70.0,50.0,165.0,0.0406
4.0,70.0,50.0,150.0,0.0403
4.0,70.0,50.0,135.0,0.0398
4.0,70.0,50.0,120.0,0.0397
4.0,70.0,50.0,105.0,0.0395
4.0,70.0,50.0,90.0,0.0398
4.0,70.0,50.0,75.0,0.0395
4.0,70.0,50.0,60.0,0.0405
4.0,70.0,50.0,45.0,0.0425
4.0,70.0,50.0,30.0,0.0493
4.0,70.0,50.0,15.0,0.1115
4.0,70.0,50.0,0.0,0.2183
4.0,70.0,60.0,180.0,0.0773
4.0,70.0,60.0,165.0,0.0777
4.0,70.0,60.0,150.0,0.0779
4.0,70.0,60.0,135.0,0.0771
4.0,70.0,60.0,120.0,0.0760
4.0,70.0,60.0,105.0,0.0754
4.0,70.0,60.0,90.0,0.0758
4.0,70.0,60.0,75.0,0.0749
4.0,70.0,60.0,60.0,0.0755
4.0,70.0,60.0,45.0,0.0781
4.0,70.0,60.0,30.0,0.0819
4.0,70.0,60.0,15.0,0.1909
4.0,70.0,60.0,0.0,0.3839
4.0,70.0,70.0,180.0,0.1630
4.0,70.0,70.0,165.0,0.1625
4.0,70.0,70.0,150.0,0.1613
4.0,70.0,70.0,135.0,0.1629
4.0,70.0,70.0,120.0,0.1619
4.0,70.0,70.0,105.0,0.1612
4.0,70.0,70.0,90.0,0.1630
4.0,70.0,70.0,75.0,0.1602
4.0,70.0,70.0,60.0,0.1609
4.0,70.0,70.0,45.0,0.1626
4.0,70.0,70.0,30.0,0.1582
4.0,70.0,70.0,15.0,0.2925
4.0,70.0,70.0,0.0,0.0422
4.0,70.0,80.0,180.0,0.2652
4.0,70.0,80.0,165.0,0.2669
4.0,70.0,80.0,150.0,0.2727
4.0,70.0,80.0,135.0,0.2702
4.0,70.0,80.0,120.0,0.2682
4.0,70.0,80.0,105.0,0.2795
4.0,70.0,80.0,90.0,0.2783
4.0,70.0,80.0,75.0,0.2825
4.0,70.0,80.0,60.0,0.2752
4.0,70.0,80.0,45.0,0.2856
4.0,70.0,80.0,30.0,0.3001
4.0,70.0,80.0,15.0,0.4748
4.0,70.0,80.0,0.0,1.4078
4.0,70.0,87.5,180.0,0.3185
4.0,70.0,87.5,165.0,0.3225
4.0,70.0,87.5,150.0,0.3509
4.0,70.0,87.5,135.0,0.3434
4.0,70.0,87.5,120.0,0.3379
4.0,70.0,87.5,105.0,0.3403
4.0,70.0,87.5,90.0,0.3497
4.0,70.0,87.5,75.0,0.3500
4.0,70.0,87.5,60.0,0.3615
4.0,70.0,87.5,45.0,0.3929
4.0,70.0,87.5,30.0,0.4623
4.0,70.0,87.5,15.0,0.7383
4.0,70.0,87.5,0.0,2.9140
4.0,80.0,0.0,0.0,0.0216
4.0,80.0,10.0,180.0,0.0213
4.0,80.0,10.0,165.0,0.0215
4.0,80.0,10.0,150.0,0.0215
4.0,80.0,10.0,135.0,0.0216
4.0,80.0,10.0,120.0,0.0216
4.0,80.0,10.0,105.0,0.0213
4.0,80.0,10.0,90.0,0.0216
4.0,80.0,10.0,75.0,0.0214
4.0,80.0,10.0,60.0,0.0218
4.0,80.0,10.0,45.0,0.0219
4.0,80.0,10.0,30.0,0.0220
4.0,80.0,10.0,15.0,0.0221
4.0,80.0,10.0,0.0,0.0218
4.0,80.0,20.0,180.0,0.0219
4.0,80.0,20.0,165.0,0.0217
4.0,80.0,20.0,150.0,0.0214
4.0,80.0,20.0,135.0,0.0215
4.0,80.0,20.0,120.0,0.0217
4.0,80.0,20.0,105.0,0.0219
4.0,80.0,20.0,90.0,0.0220
4.0,80.0,20.0,75.0,0.0220
4.0,80.0,20.0,60.0,0.0221
4.0,80.0,20.0,45.0,0.0223
4.0,80.0,20.0,30.0,0.0225
4.0,80.0,20.0,15.0,0.0232
4.0,80.0,20.0,0.0,0.0236
4.0,80.0,30.0,180.0,0.0228
4.0,80.0,30.0,165.0,0.0229
4.0,80.0,30.0,150.0,0.0228
4.0,80.0,30.0,135.0,0.0230
4.0,80.0,30.0,120.0,0.0228
4.0,80.0,30.0,105.0,0.0230
4.0,80.0,30.0,90.0,0.0228
4.0,80.0,30.0,75.0,0.0232
4.0,80.0,30.0,60.0,0.0234
4.0,80.0,30.0,45.0,0.0243
4.0,80.0,30.0,30.0,0.0254
4.0,80.0,30.0,15.0,0.0268
4.0,80.0,30.0,0.0,0.0272
4.0,80.0,40.0,180.0,0.0268
4.0,80.0,40.0,165.0,0.0273
4.0,80.0,40.0,150.0,0.0268
4.0,80.0,40.0,135.0,0.0272
4.0,80.0,40.0,120.0,0.0269
4.0,80.0,40.0,105.0,0.0269
4.0,80.0,40.0,90.0,0.0269
4.0,80.0,40.0,75.0,0.0272
4.0,80.0,40.0,60.0,0.0277
4.0,80.0,40.0,45.0,0.0295
4.0,80.0,40.0,30.0,0.0318
4.0,80.0,40.0,15.0,0.0389
4.0,80.0,40.0,0.0,0.0427
4.0,80.0,50.0,180.0,0.0394
4.0,80.0,50.0,165.0,0.0400
4.0,80.0,50.0,150.0,0.0397
4.0,80.0,50.0,135.0,0.0393
4.0,80.0,50.0,120.0,0.0393
4.0,80.0,50.0,105.0,0.0393
4.0,80.0,50.0,90.0,0.0398
4.0,80.0,50.0,75.0,0.0395
4.0,80.0,50.0,60.0,0.0405
4.0,80.0,50.0,45.0,0.0431
4.0,80.0,50.0,30.0,0.0505
4.0,80.0,50.0,15.0,0.0733
4.0,80.0,50.0,0.0,0.1253
4.0,80.0,60.0,180.0,0.0759
4.0,80.0,60.0,165.0,0.0762
4.0,80.0,60.0,150.0,0.0766
4.0,80.0,60.0,135.0,0.0759
4.0,80.0,60.0,120.0,0.0752
4.0,80.0,60.0,105.0,0.0750
4.0,80.0,60.0,90.0,0.0758
4.0,80.0,60.0,75.0,0.0752
4.0,80.0,60.0,60.0,0.0766
4.0,80.0,60.0,45.0,0.0816
4.0,80.0,60.0,30.0,0.0933
4.0,80.0,60.0,15.0,0.1522
4.0,80.0,60.0,0.0,0.3550
4.0,80.0,70.0,180.0,0.1613
4.0,80.0,70.0,165.0,0.1608
4.0,80.0,70.0,150.0,0.1596
4.0,80.0,70.0,135.0,0.1614
4.0,80.0,70.0,120.0,0.1606
4.0,80.0,70.0,105.0,0.1605
4.0,80.0,70.0,90.0,0.1627
4.0,80.0,70.0,75.0,0.1608
4.0,80.0,70.0,60.0,0.1622
4.0,80.0,70.0,45.0,0.1675
4.0,80.0,70.0,30.0,0.1728
4.0,80.0,70.0,15.0,0.2531
4.0,80.0,70.0,0.0,0.6043
4.0,80.0,80.0,180.0,0.2674
4.0,80.0,80.0,165.0,0.2689
4.0,80.0,80.0,150.0,0.2745
4.0,80.0,80.0,135.0,0.2714
4.0,80.0,80.0,120.0,0.2689
4.0,80.0,80.0,105.0,0.2793
4.0,80.0,80.0,90.0,0.2775
4.0,80.0,80.0,75.0,0.2808
4.0,80.0,80.0,60.0,0.2727
4.0,80.0,80.0,45.0,0.2798
4.0,80.0,80.0,30.0,0.2860
4.0,80.0,80.0,15.0,0.3451
4.0,80.0,80.0,0.0,0.1383
4.0,80.0,87.5,180.0,0.3265
4.0,80.0,87.5,165.0,0.3305
4.0,80.0,87.5,150.0,0.3585
4.0,80.0,87.5,135.0,0.3499
4.0,80.0,87.5,120.0,0.3422
4.0,80.0,87.5,105.0,0.3419
4.0,80.0,87.5,90.0,0.3483
4.0,80.0,87.5,75.0,0.3453
4.0,80.0,87.5,60.0,0.3514
4.0,80.0,87.5,45.0,0.3694
4.0,80.0,87.5,30.0,0.3998
4.0,80.0,87.5,15.0,0.4359
4.0,80.0,87.5,0.0,1.4882
6.0,0.0,0.0,0.0,0.0012
6.0,0.0,10.0,180.0,0.1449
6.0,0.0,10.0,165.0,0.1372
6.0,0.0,10.0,150.0,0.1394
6.0,0.0,10.0,135.0,0.1456
6.0,0.0,10.0,120.0,0.1394
6.0,0.0,10.0,105.0,0.1355
6.0,0.0,10.0,90.0,0.1384
6.0,0.0,10.0,75.0,0.1355
6.0,0.0,10.0,60.0,0.1394
6.0,0.0,10.0,45.0,0.1456
6.0,0.0,10.0,30.0,0.1394
6.0,0.0,10.0,15.0,0.1372
6.0,0.0,10.0,0.0,0.1449
6.0,0.0,20.0,180.0,0.1508
6.0,0.0,20.0,165.0,0.1525
6.0,0.0,20.0,150.0,0.1562
6.0,0.0,20.0,135.0,0.1574
6.0,0.0,20.0,120.0,0.1536
6.0,0.0,20.0,105.0,0.1555
6.0,0.0,20.0,90.0,0.1484
6.0,0.0,20.0,75.0,0.1555
6.0,0.0,20.0,60.0,0.1536
6.0,0.0,20.0,45.0,0.1574
6.0,0.0,20.0,30.0,0.1562
6.0,0.0,20.0,15.0,0.1525
6.0,0.0,20.0,0.0,0.1508
6.0,0.0,30.0,180.0,0.1000
6.0,0.0,30.0,165.0,0.1027
6.0,0.0,30.0,150.0,0.1011
6.0,0.0,30.0,135.0,0.0989
6.0,0.0,30.0,120.0,0.1015
6.0,0.0,30.0,105.0,0.1003
6.0,0.0,30.0,90.0,0.0964
6.0,0.0,30.0,75.0,0.1003
6.0,0.0,30.0,60.0,0.1015
6.0,0.0,30.0,45.0,0.0989
6.0,0.0,30.0,30.0,0.1011
6.0,0.0,30.0,15.0,0.1027
6.0,0.0,30.0,0.0,0.1000
6.0,0.0,40.0,180.0,0.0485
6.0,0.0,40.0,165.0,0.0532
6.0,0.0,40.0,150.0,0.0486
6.0,0.0,40.0,135.0,0.0511
6.0,0.0,40.0,120.0,0.0526
6.0,0.0,40.0,105.0,0.0513
6.0,0.0,40.0,90.0,0.0489
6.0,0.0,40.0,75.0,0.0513
6.0,0.0,40.0,60.0,0.0526
6.0,0.0,40.0,45.0,0.0511
6.0,0.0,40.0,30.0,0.0486
6.0,0.0,40.0,15.0,0.0532
6.0,0.0,40.0,0.0,0.0485
6.0,0.0,50.0,180.0,0.0446
6.0,0.0,50.0,165.0,0.0452
6.0,0.0,50.0,150.0,0.0439
6.0,0.0,50.0,135.0,0.0436
6.0,0.0,50.0,120.0,0.0445
6.0,0.0,50.0,105.0,0.0451
6.0,0.0,50.0,90.0,0.0452
6.0,0.0,50.0,75.0,0.0451
6.0,0.0,50.0,60.0,0.0445
6.0,0.0,50.0,45.0,0.0436
6.0,0.0,50.0,30.0,0.0439
6.0,0.0,50.0,15.0,0.0452
6.0,0.0,50.0,0.0,0.0446
6.0,0.0,60.0,180.0,0.0759
6.0,0.0,60.0,165.0,0.0767
6.0,0.0,60.0,150.0,0.0774
6.0,0.0,60.0,135.0,0.0768
6.0,0.0,60.0,120.0,0.0762
6.0,0.0,60.0,105.0,0.0768
6.0,0.0,60.0,90.0,0.0768
6.0,0.0,60.0,75.0,0.0768
6.0,0.0,60.0,60.0,0.0762
6.0,0.0,60.0,45.0,0.0768
6.0,0.0,60.0,30.0,0.0774
6.0,0.0,60.0,15.0,0.0767
6.0,0.0,60.0,0.0,0.0759
6.0,0.0,70.0,180.0,0.1552
6.0,0.0,70.0,165.0,0.1550
6.0,0.0,70.0,150.0,0.1546
6.0,0.0,70.0,135.0,0.1558
6.0,0.0,70.0,120.0,0.1541
6.0,0.0,70.0,105.0,0.1557
6.0,0.0,70.0,90.0,0.1582
6.0,0.0,70.0,75.0,0.1557
6.0,0.0,70.0,60.0,0.1541
6.0,0.0,70.0,45.0,0.1558
6.0,0.0,70.0,30.0,0.1546
6.0,0.0,70.0,15.0,0.1550
6.0,0.0,70.0,0.0,0.1552
6.0,0.0,80.0,180.0,0.2425
6.0,0.0,80.0,165.0,0.2483
6.0,0.0,80.0,150.0,0.2543
6.0,0.0,80.0,135.0,0.2487
6.0,0.0,80.0,120.0,0.2441
6.0,0.0,80.0,105.0,0.2554
6.0,0.0,80.0,90.0,0.2535
6.0,0.0,80.0,75.0,0.2554
6.0,0.0,80.0,60.0,0.2441
